continente,fator_risco,p7,IA21,EPG
America do Sul,4.200000000000003,14.70000000000001,0.12953309566625745,1.904136506293986
America do Sul,4.200000000000003,14.70000000000001,0.16286881881566193,2.394171636590232
America do Sul,4.200000000000003,14.70000000000001,0.2295402651144709,3.3742418971827246
America do Sul,4.200000000000003,14.70000000000001,0.22858781588163077,3.3602408934599746
America do Sul,4.200000000000003,14.22000000000001,0.24192210514139256,3.4401323351106043
America do Sul,4.200000000000003,12.961935483870974,0.25335149593547407,3.283925745057814
America do Sul,4.200000000000003,11.908089330024822,0.25335149593547407,3.016932245495046
America do Sul,4.200000000000003,10.091422663358154,0.2743053790579569,2.768131518906515
America do Sul,4.200000000000003,9.991422663358152,0.3600258100135685,3.5971700375634446
America do Sul,4.200000000000003,9.20881396770598,0.36669295464344936,3.3768072025799722
America do Sul,4.200000000000003,8.433429352321365,0.4362217486407787,3.6788452991080955
America do Sul,4.200000000000003,7.4840175876154795,0.42764970554521753,3.200537917638989
America do Sul,4.200000000000003,7.51985988152229,0.4543182840647411,3.416409837780494
America do Sul,4.200000000000003,7.400978762641171,0.4705099210230233,3.48223393310337
America do Sul,4.200000000000003,8.274788286450695,0.48574910874846533,4.019471035225666
America do Sul,4.200000000000003,8.374788286450697,0.6971928384389738,5.838842416756031
America do Sul,4.200000000000003,9.15739698210287,0.6981452876718139,6.3931935503952095
America do Sul,4.200000000000003,8.805825075748356,0.6971928384389738,6.139358179358088
America do Sul,4.200000000000003,8.532011034002625,0.6781438537821712,5.785930843110548
America do Sul,4.200000000000003,8.595142347133937,0.847679817227714,7.285928693864681
America do Sul,4.200000000000003,9.625012477004068,0.8410126725978331,8.09475746707268
America do Sul,4.200000000000003,9.390946542938135,0.8457749187620337,7.942627049452102
America do Sul,4.200000000000003,9.390946542938135,1.1391292824767931,10.697502197235039
America do Sul,4.200000000000003,9.390946542938135,1.1391292824767931,10.697502197235039
America do Sul,4.200000000000003,8.891948866203983,1.1057935593273889,9.832659786116842
America do Sul,4.200000000000003,8.873335592195826,1.0419794607271002,9.24583343520679
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,0.0,0.0,0.0
America do Norte,4.200000000000003,9.074358974358981,,
America do Norte,4.200000000000003,7.838095238095244,,
America do Norte,4.200000000000003,7.66162464985995,,
America do Norte,4.200000000000003,6.314083666253391,,
America do Norte,4.200000000000003,6.400274142443867,,
America do Norte,4.200000000000003,6.202964015861588,,
America do Norte,4.200000000000003,6.123645834043407,,
America do Norte,4.200000000000003,5.819030449428021,,
America do Norte,4.200000000000003,6.903415831487824,,
America do Norte,4.200000000000003,7.079886419723119,,
America do Norte,4.200000000000003,8.427427403329675,,
America do Norte,4.200000000000003,9.07218930809158,,
America do Norte,4.200000000000003,9.08503681785143,,
America do Norte,4.200000000000003,8.919162691977304,,
America do Norte,4.200000000000003,9.223778076592689,,
America do Norte,4.200000000000003,9.910821265961461,,
America do Norte,4.200000000000003,9.910821265961461,,
America do Norte,4.200000000000003,8.964154599294792,,
America do Norte,4.200000000000003,8.360535551675744,,
America do Norte,4.200000000000003,8.20774569325065,,
America do Norte,4.200000000000003,8.286536266838912,,
America do Norte,4.200000000000003,8.07760769541034,,
America do Norte,4.200000000000003,8.534750552553197,,
America do Norte,4.200000000000003,8.534750552553195,,
America do Norte,4.200000000000003,8.8725936898081,,
America do Norte,4.200000000000003,9.519732930314428,,
America do Norte,4.200000000000003,10.712375313818836,,
America do Norte,4.200000000000003,11.428633369761965,,
America do Norte,4.200000000000003,12.376311941190535,,
America do Norte,4.200000000000003,12.376311941190535,,
America do Norte,4.200000000000003,12.376311941190535,,
America do Norte,4.200000000000003,11.874265905384904,,
America do Norte,4.200000000000003,11.449395321594995,,
America do Norte,4.200000000000003,10.62682561038245,,
America do Norte,4.200000000000003,9.844858510100254,,
America do Norte,4.200000000000003,8.810068906139858,,
America do Norte,4.200000000000003,7.630364889226538,,
America do Norte,4.200000000000003,7.025322872419815,,
America do Norte,4.200000000000003,7.642442437637207,,
America do Norte,4.200000000000003,7.626878006272902,,
America do Norte,4.200000000000003,8.171777033511871,,
America do Norte,4.200000000000003,8.12947126315725,,
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,0.0,0.0,0.0
Asia,4.3000000000000025,8.395238095238101,0.0,0.0
Asia,4.3000000000000025,9.623809523809529,0.0,0.0
Asia,4.3000000000000025,10.238095238095244,0.0024416899297062364,0.02499825404223053
Asia,4.3000000000000025,12.08095238095239,0.0025321228900657263,0.030590456057603584
Asia,4.3000000000000025,12.797619047619053,0.0021703910486277657,0.027775837824700583
Asia,4.3000000000000025,13.41190476190477,0.002351256969346746,0.0315348345436434
Asia,4.3000000000000025,13.41190476190477,0.0033460195333011385,0.04487649531210792
Asia,4.3000000000000025,13.411904761904772,0.0037077513747391,0.0497280083188223
Asia,4.3000000000000025,13.411904761904772,0.0041599161765365515,0.05579239957721527
Asia,4.3000000000000025,12.183333333333339,0.004612080978334002,0.056190519919369276
Asia,4.3000000000000025,10.647619047619052,0.004069483216177061,0.04333030700653292
Asia,4.3000000000000025,10.169841269841276,0.004069483216177061,0.04138599835880388
Asia,4.3000000000000025,10.257596371882093,0.004702513938693492,0.04823648991626733
Asia,4.3000000000000025,9.336167800453518,0.004883379859412473,0.04559205380082996
Asia,4.3000000000000025,8.92664399092971,0.004883379859412473,0.043592193477451524
Asia,4.3000000000000025,6.705764870050588,0.005154678740490944,0.03456606361438078
Asia,4.3000000000000025,5.76626907173126,0.005606843542288394,0.03233056850793371
Asia,4.3000000000000025,5.397697643159831,0.005425977621569414,0.029287786619783214
Asia,4.3000000000000025,5.275815556992032,0.005335544661209924,0.028149349528637096
Asia,4.3000000000000025,4.6966318835226435,0.005516410581928904,0.02590854982168899
Asia,4.3000000000000025,4.266631883522643,0.0061494413044453355,0.02623740233539754
Asia,4.3000000000000025,3.524369978760737,0.006872904987321258,0.024222660004189985
Asia,4.3000000000000025,4.270963385354144,0.0066016061062427875,0.028195217964293286
Asia,4.3000000000000025,5.149030612244902,0.007234636828759218,0.03725136649975559
Asia,4.3000000000000025,6.2547448979591875,0.006963337947680748,0.04355390250102176
Asia,4.3000000000000025,6.803214285714289,0.006692039066602277,0.04552737577846673
Asia,4.3000000000000025,6.680357142857146,0.0066016061062427875,0.04410108650616836
Asia,4.3000000000000025,7.540357142857146,0.008048533471994631,0.06068881685507954
Asia,4.3000000000000025,8.692142857142862,0.008591131234151572,0.07467533999170753
Asia,4.3000000000000025,9.347380952380957,0.00759636867019718,0.07100615181506459
Asia,4.3000000000000025,8.649985994397763,0.00768680163055667,0.06649072644602909
Asia,4.3000000000000025,7.605700280112048,0.0075059357098376895,0.05708789733081554
Asia,4.3000000000000025,7.09648975379626,0.0070537709080402385,0.050057012974533695
Asia,4.3000000000000025,7.599087156393662,0.00759636867019718,0.057725467596926594
Asia,4.3000000000000025,6.8005157278222335,0.008771997154870552,0.05965410461610907
Asia,4.3000000000000025,6.8005157278222335,0.008771997154870552,0.05965410461610907
Asia,4.3000000000000025,6.083849061155566,0.008862430115230042,0.0539176871360991
Asia,4.3000000000000025,5.92124401913876,0.008952863075589533,0.053012086940502766
Asia,4.3000000000000025,5.7420773524720925,0.008771997154870552,0.05036948619893183
Asia,4.3000000000000025,5.577936230436235,0.008319832353073103,0.04640749431336201
Asia,4.3000000000000025,5.22891025641026,0.00841026531343259,0.043976522556539124
Asia,4.3000000000000025,6.134981684981689,0.010761522282779337,0.06602174210737358
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,0.0,0.0,0.0
Africa,4.3000000000000025,7.371428571428575,0.0,0.0
Africa,4.3000000000000025,7.371428571428575,0.0,0.0
Africa,4.3000000000000025,7.371428571428575,0.03980249344366148,0.29340123738470475
Africa,4.3000000000000025,7.371428571428575,0.0475834320115953,0.3507578702569027
Africa,4.3000000000000025,7.371428571428575,0.047284165143597845,0.3485518459156643
Africa,4.3000000000000025,5.0756132756132795,0.04189736151964367,0.21265480434227238
Africa,4.3000000000000025,5.0756132756132795,0.04189736151964367,0.21265480434227238
Africa,4.3000000000000025,5.0756132756132795,0.04189736151964367,0.21265480434227238
Africa,4.3000000000000025,5.0756132756132795,0.04189736151964367,0.21265480434227238
Africa,4.3000000000000025,5.0756132756132795,0.04189736151964367,0.21265480434227238
Africa,4.3000000000000025,5.0756132756132795,0.0508753675595673,0.25822369098704495
Africa,4.3000000000000025,5.0756132756132795,0.0508753675595673,0.25822369098704495
Africa,4.3000000000000025,5.623076923076926,0.046386364539605485,0.26083409598808943
Africa,4.3000000000000025,5.623076923076926,0.046386364539605485,0.26083409598808943
Africa,4.3000000000000025,5.623076923076926,0.046386364539605485,0.26083409598808943
Africa,4.3000000000000025,5.623076923076926,0.046386364539605485,0.26083409598808943
Africa,4.3000000000000025,5.623076923076926,0.046386364539605485,0.26083409598808943
Africa,4.3000000000000025,5.623076923076926,0.05297023563554949,0.29785570961220537
Africa,4.3000000000000025,5.623076923076926,0.05297023563554949,0.29785570961220537
Africa,4.3000000000000025,5.364761904761907,0.023342815703801468,0.12522864843763212
Africa,4.3000000000000025,5.364761904761907,0.023342815703801468,0.12522864843763212
Africa,4.3000000000000025,5.364761904761907,0.023342815703801468,0.12522864843763212
Africa,4.3000000000000025,5.364761904761907,0.023342815703801468,0.12522864843763212
Africa,4.3000000000000025,5.364761904761907,0.023342815703801468,0.12522864843763212
Africa,4.3000000000000025,5.364761904761909,0.029926686799745472,0.16054954927901557
Africa,4.3000000000000025,5.364761904761909,0.029926686799745472,0.16054954927901557
Africa,4.3000000000000025,5.528571428571432,0.02214574823181165,0.1224343509387302
Africa,4.3000000000000025,5.528571428571432,0.02214574823181165,0.1224343509387302
Africa,4.3000000000000025,5.528571428571432,0.02214574823181165,0.1224343509387302
Africa,4.3000000000000025,5.528571428571432,0.02214574823181165,0.1224343509387302
Africa,4.3000000000000025,5.528571428571432,0.02214574823181165,0.1224343509387302
Africa,4.3000000000000025,5.528571428571432,0.026934018119770926,0.14890664303359077
Africa,4.3000000000000025,5.528571428571432,0.026934018119770926,0.14890664303359077
Africa,4.3000000000000025,5.361038961038964,0.017956012079847285,0.09626288034494758
Africa,4.3000000000000025,5.361038961038964,0.017956012079847285,0.09626288034494758
Africa,4.3000000000000025,5.361038961038964,0.017956012079847285,0.09626288034494758
Africa,4.3000000000000025,5.361038961038964,0.017956012079847285,0.09626288034494758
Africa,4.3000000000000025,5.361038961038964,0.017956012079847285,0.09626288034494758
Africa,4.3000000000000025,5.361038961038964,0.029926686799745472,0.16043813390824593
Africa,4.3000000000000025,5.361038961038964,0.029926686799745472,0.16043813390824593
Africa,4.3000000000000025,6.450000000000004,0.023342815703801468,0.15056116128951955
Africa,4.3000000000000025,6.488392857142861,0.023642082571798922,0.15339911968684183
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,0.0,0.0,0.0
Europa,4.3000000000000025,10.783072925097677,0.0,0.0
Europa,4.3000000000000025,10.443840515716015,0.0,0.0
Europa,4.3000000000000025,9.809589354934241,1.5407222512983623,15.113852595246733
Europa,4.3000000000000025,9.253079835745295,1.7121059623978432,15.842253157322775
Europa,4.3000000000000025,8.810844976842166,1.688446931572662,14.876644165711557
Europa,4.3000000000000025,8.544223341427188,1.6399747708576575,14.012310716513701
Europa,4.3000000000000025,7.8829109991364685,1.725378101641237,13.601002015096908
Europa,4.3000000000000025,7.1820436521976925,2.014479917334301,14.46808270277055
Europa,4.3000000000000025,6.505631889800214,2.0167881154635867,13.120481078929986
Europa,4.3000000000000025,6.446478450646775,2.187594777030746,14.10228258887614
Europa,4.3000000000000025,5.9962620838890555,2.2406833340043226,13.435724517692236
Europa,4.3000000000000025,5.505988084303733,2.22798824429325,12.267276725047429
Europa,4.3000000000000025,5.24575568572182,2.131620972395562,11.181962835747894
Europa,4.3000000000000025,5.132445826719674,2.2274111947609283,11.43206729093941
Europa,4.3000000000000025,5.282826666259282,2.6601983440020414,14.053366749232769
Europa,4.3000000000000025,6.298470838038424,2.7865721915804467,17.551143686758262
Europa,4.3000000000000025,6.441283849640673,2.792342686903661,17.986271851814795
Europa,4.3000000000000025,6.338605687466712,2.705208207523117,17.14724812998766
Europa,4.3000000000000025,5.9111617221493304,2.634231115047575,15.571366134563974
Europa,4.3000000000000025,6.856482012737758,3.0935625427754756,21.21095592981933
Europa,4.3000000000000025,8.120619717490289,3.190506864205485,25.908892950255172
Europa,4.3000000000000025,9.232738877950682,3.432867667780508,31.694770779176984
Europa,4.3000000000000025,9.232738877950682,3.521733295758017,32.51524391751843
Europa,4.3000000000000025,8.759425969419965,3.5280808406135526,30.903962937483374
Europa,4.3000000000000025,8.721288854294475,3.5615497134881995,31.061303820260314
Europa,4.3000000000000025,8.818986806226748,3.398244695841219,29.969075136953737
Europa,4.3000000000000025,7.941033608005409,3.1801199726236984,25.253439580094028
Europa,4.3000000000000025,8.9684865820776,3.5413529798569474,31.76057668224756
Europa,4.3000000000000025,7.277584326438502,3.9752942281627033,28.930538967858332
Europa,4.3000000000000025,5.67612080525021,4.1091697196612875,23.324143738073605
Europa,4.3000000000000025,5.56311210429508,4.185917307460045,23.286727240709247
Europa,4.3000000000000025,5.8655089158084905,4.2597796475971945,24.985775502360895
Europa,4.3000000000000025,6.132629288167959,4.057235261752354,24.881519795210284
Europa,4.3000000000000025,6.056249227180911,3.9493269992082367,23.91810858683959
Europa,4.3000000000000025,4.128857353000045,4.152448434585399,17.144867252091455
Europa,4.3000000000000025,5.819759608639144,4.606009366990086,26.805867271022453
Europa,4.3000000000000025,6.424613321725091,4.758927493055278,30.57426896900673
Europa,4.3000000000000025,6.480456659411784,4.541956868902401,29.43395463783966
Europa,4.3000000000000025,6.095048483141609,4.413851872727031,26.90264116167664
Europa,4.3000000000000025,5.823289767202826,4.321523947555594,25.16548618252245
Europa,4.3000000000000025,5.766337381622132,4.322100997087915,24.922692546654336
Europa,4.3000000000000025,5.943229755303498,4.8910718359568985,29.06876367078595
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,0.0,0.0,0.0
America do Sul,4.3000000000000025,13.207142857142866,0.0,0.0
America do Sul,4.3000000000000025,12.285714285714294,0.0,0.0
America do Sul,4.3000000000000025,10.85238095238096,0.017552278719482357,0.190484015246192
America do Sul,4.3000000000000025,9.623809523809529,0.018527405315009158,0.17830421972206442
America do Sul,4.3000000000000025,9.163095238095243,0.027303544674750335,0.25018498019232555
America do Sul,4.3000000000000025,9.163095238095243,0.027303544674750335,0.25018498019232555
America do Sul,4.3000000000000025,8.794523809523815,0.028278671270277136,0.24869744778814934
America do Sul,4.3000000000000025,9.920714285714293,0.03217917765238432,0.3192404274385473
America do Sul,4.3000000000000025,10.432619047619054,0.034129430843437926,0.35605935030164776
America do Sul,4.3000000000000025,11.86595238095239,0.04973145637186669,0.5901110931439815
America do Sul,4.3000000000000025,13.094523809523817,0.05363196275397388,0.7022850132334055
America do Sul,4.3000000000000025,13.555238095238105,0.07313449466450984,0.9913554881523517
America do Sul,4.3000000000000025,14.169523809523817,0.07898525423767062,1.1191834405219658
America do Sul,4.3000000000000025,14.538095238095247,0.0906867733839922,1.3184129482920397
America do Sul,4.3000000000000025,14.947619047619058,0.10628879891242096,1.5887644751718555
America do Sul,4.3000000000000025,15.050000000000008,0.10628879891242096,1.5996464236319363
America do Sul,4.3000000000000025,15.050000000000008,0.1326172169916445,1.9958891157242507
America do Sul,4.3000000000000025,15.050000000000008,0.16674664783508242,2.509537049917992
America do Sul,4.3000000000000025,15.050000000000008,0.23500550952195826,3.5368329183054734
America do Sul,4.3000000000000025,15.050000000000008,0.23403038292643147,3.5221572630427955
America do Sul,4.3000000000000025,14.558571428571437,0.24768215526380663,3.6058983489906495
America do Sul,4.3000000000000025,13.27055299539171,0.2593836744101282,3.4421647973990352
America do Sul,4.3000000000000025,12.191615266453983,0.2593836744101282,3.1623059648074485
America do Sul,4.3000000000000025,10.331694631533347,0.2808364595117177,2.901516541076046
America do Sul,4.3000000000000025,10.229313679152392,0.36859785310912957,3.770503060915423
America do Sul,4.3000000000000025,9.42807144312755,0.37542373927781714,3.5395218353573505
America do Sul,4.3000000000000025,8.634225289281398,0.4466079807512734,3.8561139217975446
America do Sul,4.3000000000000025,7.662208482558704,0.4378318413915322,3.354758849044495
America do Sul,4.3000000000000025,7.698904164415677,0.4651353860662825,3.5810327608027963
America do Sul,4.3000000000000025,7.577192542704055,0.4817125381902381,3.650028652102115
America do Sul,4.3000000000000025,8.471807055175711,0.4973145637186669,4.213153029553433
America do Sul,4.3000000000000025,8.574188007556666,0.713792667925616,6.1201925332096945
America do Sul,4.3000000000000025,9.37543024358151,0.7147677945211427,6.701255597891576
America do Sul,4.3000000000000025,9.015487577551886,0.713792667925616,6.43518893063101
America do Sul,4.3000000000000025,8.73515415385983,0.69429013601508,6.064731365596033
America do Sul,4.3000000000000025,8.799788593494268,0.86786267001885,7.637008024351356
America do Sul,4.3000000000000025,9.854179440742259,0.8610367838501624,8.484810973139107
America do Sul,4.3000000000000025,9.614540508246185,0.8659124168277963,8.325350008184202
America do Sul,4.3000000000000025,9.614540508246185,1.16625140825005,11.212971407419264
America do Sul,4.3000000000000025,9.614540508246185,1.16625140825005,11.212971407419264
America do Sul,4.3000000000000025,9.103661934446933,1.1321219774066122,10.306455750867366
America do Sul,4.3000000000000025,9.084605487248107,1.0667884955063167,9.691352620009837
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,0.0,0.0,0.0
America do Norte,4.3000000000000025,9.290415140415147,,
America do Norte,4.3000000000000025,8.024716553287988,,
America do Norte,4.3000000000000025,7.844044284380424,,
America do Norte,4.3000000000000025,6.464418991640375,,
America do Norte,4.3000000000000025,6.552661622025862,,
America do Norte,4.3000000000000025,6.350653635286863,,
America do Norte,4.3000000000000025,6.269446925330153,,
America do Norte,4.3000000000000025,5.957578793462021,,
America do Norte,4.3000000000000025,7.067782875094676,,
America do Norte,4.3000000000000025,7.248455144002239,,
America do Norte,4.3000000000000025,8.628080436742286,,
America do Norte,4.3000000000000025,9.288193815427094,,
America do Norte,4.3000000000000025,9.301347218276463,,
America do Norte,4.3000000000000025,9.131523708452953,,
America do Norte,4.3000000000000025,9.443391840321086,,
America do Norte,4.3000000000000025,10.146793200865304,,
America do Norte,4.3000000000000025,10.146793200865304,,
America do Norte,4.3000000000000025,9.177586851658953,,
America do Norte,4.3000000000000025,8.559595921953736,,
America do Norte,4.3000000000000025,8.403168209756618,,
America do Norte,4.3000000000000025,8.483834749382694,,
America do Norte,4.3000000000000025,8.269931688158204,,
America do Norte,4.3000000000000025,8.737958899042559,,
America do Norte,4.3000000000000025,8.737958899042557,,
America do Norte,4.3000000000000025,9.083845920517815,,
America do Norte,4.3000000000000025,9.746393238179056,,
America do Norte,4.3000000000000025,10.967431868909758,,
America do Norte,4.3000000000000025,11.700743688089629,,
America do Norte,4.3000000000000025,12.670986035028402,,
America do Norte,4.3000000000000025,12.670986035028402,,
America do Norte,4.3000000000000025,12.670986035028402,,
America do Norte,4.3000000000000025,12.156986522179782,,
America do Norte,4.3000000000000025,11.721999972109161,,
America do Norte,4.3000000000000025,10.879845267772508,,
America do Norte,4.3000000000000025,10.079259903197878,,
America do Norte,4.3000000000000025,9.01983245152414,,
America do Norte,4.3000000000000025,7.81204024373193,,
America do Norte,4.3000000000000025,7.192592464620286,,
America do Norte,4.3000000000000025,7.824405352819045,,
America do Norte,4.3000000000000025,7.80847033975559,,
America do Norte,4.3000000000000025,8.366343153357391,,
America do Norte,4.3000000000000025,8.323030102756231,,
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,0.0,0.0,0.0
Asia,4.400000000000003,8.590476190476197,0.0,0.0
Asia,4.400000000000003,9.847619047619055,0.0,0.0
Asia,4.400000000000003,10.476190476190483,0.002498473416443591,0.026174483410361448
Asia,4.400000000000003,12.361904761904771,0.0025910094689044643,0.03202981229179045
Asia,4.400000000000003,13.095238095238102,0.0022208652590609695,0.029082759344846044
Asia,4.400000000000003,13.723809523809534,0.002405937363982717,0.03301862610951522
Asia,4.400000000000003,13.723809523809534,0.0034238339410523283,0.046988044848156274
Asia,4.400000000000003,13.723809523809535,0.0037939781508958235,0.052067833480389396
Asia,4.400000000000003,13.723809523809535,0.004256658413200192,0.05841756927068078
Asia,4.400000000000003,12.466666666666674,0.00471933867550456,0.058834422154623554
Asia,4.400000000000003,10.895238095238101,0.004164122360739319,0.04536910457795984
Asia,4.400000000000003,10.406349206349214,0.004164122360739319,0.043333311423820624
Asia,4.400000000000003,10.496145124716561,0.004811874727965434,0.05050613546668122
Asia,4.400000000000003,9.553287981859416,0.004996946832887182,0.04773727212461159
Asia,4.400000000000003,9.134240362811799,0.004996946832887182,0.045643313451782686
Asia,4.400000000000003,6.861712890284324,0.0052745549902698035,0.03619248196724782
Asia,4.400000000000003,5.900368352469197,0.005737235252574172,0.03385180131495927
Asia,4.400000000000003,5.52322549532634,0.005552163147652425,0.030665849051325213
Asia,4.400000000000003,5.398508942038359,0.005459627095191551,0.029473845693586496
Asia,4.400000000000003,4.805855880813868,0.005644699200113297,0.027127610846289826
Asia,4.400000000000003,4.365855880813867,0.006292451567339413,0.027471936680005214
Asia,4.400000000000003,3.606332071290057,0.007032739987026404,0.02536239576425734
